Index,Creative ID,Exposure ID,CompanyID,Company Name,Sector,Ad Format,Viewable,Was Clicked,Conversion,Spend on Exposure,Revenue Generated
2875,C20e1,O20e1f06,CO000,InsureCo,Retail,Banner,1,1,0,0,0
2876,C79da,O79da1d2,CO001,CharityWorks,Consumer Goods,Carousel,0,0,0,0,0
2877,Cc742,Pc742967,CO002,TasteBuds,Technology,Carousel,0,0,0,26.39147453,0
2878,Cf0f2,Pf0f2e3b,CO003,HealthPioneers,Legal,Video,0,0,0,42.89613541,0
2879,C27b6,P27b6800,CO004,JusticePartners,Food & Beverage,Video,1,0,0,14.56650826,0
2880,C26c3,P26c3217,CO005,AutoInnovators,Manufacturing,Video,1,0,0,41.11718754,0
2881,Cf8df,Of8df3a9,CO006,EverydayEssentials,Pharmaceutical,Video,0,0,0,0,0
2882,Cf560,Of560552,CO007,TechTrendsetters,Finance,Carousel,1,0,0,0,0
2883,Ceb59,Peb59bf9,CO008,RetailRevolution,Non-Profit,Banner,1,1,1,90.359918,114.5127624
2884,C2dd1,O2dd1489,CO009,LawLeaders,Manufacturing,Video,1,1,1,0,68.76832618
2885,C3c6d,O3c6d034,CO010,GoodsGalaxy,Finance,Video,0,0,0,0,0
2886,C63e4,O63e4ca4,CO011,LegalEagles,Finance,Carousel,1,1,0,0,0
2887,Cfe66,Ofe66170,CO012,DigitalFrontiers,Finance,Carousel,0,0,0,0,0
2888,C6771,P6771b82,CO013,HopeNetwork,Retail,Carousel,1,0,0,34.16838572,0
2889,C7fee,P7fee139,CO014,PowerPioneers,Real Estate,Banner,1,0,0,14.03804818,0
2890,C1ec7,O1ec7878,CO015,MarketMavens,Energy,Video,0,0,0,0,0
2891,C9fed,P9fed017,CO016,SecureFutures,Insurance,Carousel,0,0,0,13.61247842,0
2892,C41fc,O41fc5c1,CO017,ShopSphere,Technology,Carousel,1,1,0,0,0
2893,C7b36,O7b36505,CO018,DriveDynamics,Entertainment,Video,1,0,0,0,0
2894,Cbcc2,Pbcc2057,CO019,CulinaryCreators,Real Estate,Banner,0,0,0,37.72428416,0
2895,C8488,P848818b,CO020,FlavorFrontiers,Retail,Video,0,0,0,29.4904822,0
2896,C444e,O444ec28,CO021,FiscalFrontiers,Pharmaceutical,Carousel,0,0,0,0,0
2897,Cf660,Pf660391,CO022,MedMakers,Pharmaceutical,Banner,0,0,0,15.21309956,0
2898,Ca86c,Pa86c4db,CO023,PharmaPioneers,Legal,Banner,0,0,0,22.56559107,0
2899,Cd64e,Od64ecbc,CO024,CoverageCornerstone,Insurance,Carousel,1,0,0,0,0
2900,C93f0,O93f0b5e,CO000,InsureCo,Retail,Video,0,0,0,0,0
2901,C8036,O80360c8,CO001,CharityWorks,Consumer Goods,Video,0,0,0,0,0
2902,Ca528,Oa52807f,CO002,TasteBuds,Technology,Video,1,0,0,0,0
2903,C4828,O4828b3e,CO003,HealthPioneers,Legal,Banner,0,0,0,0,0
2904,C2792,O2792617,CO004,JusticePartners,Food & Beverage,Carousel,1,1,1,0,66.22697542
2905,C66b1,P66b131f,CO005,AutoInnovators,Manufacturing,Carousel,1,1,0,17.56279409,0
2906,Cd465,Pd465916,CO006,EverydayEssentials,Pharmaceutical,Carousel,0,0,0,34.31572606,0
2907,C506a,O506af05,CO007,TechTrendsetters,Finance,Carousel,0,0,0,0,0
2908,C9e6c,P9e6cfae,CO008,RetailRevolution,Non-Profit,Video,1,0,0,34.51868236,0
2909,C9237,O923796d,CO009,LawLeaders,Manufacturing,Banner,0,0,0,0,0
2910,Cc7af,Oc7af972,CO010,GoodsGalaxy,Finance,Banner,1,1,1,0,77.63446676
2911,C3016,O3016e35,CO011,LegalEagles,Finance,Video,0,0,0,0,0
2912,Cc95f,Oc95f331,CO012,DigitalFrontiers,Finance,Video,1,0,0,0,0
2913,Cdd66,Pdd66241,CO013,HopeNetwork,Retail,Video,0,0,0,21.21468922,0
2914,C7167,O7167c7a,CO014,PowerPioneers,Real Estate,Video,0,0,0,0,0
2915,C07d0,O07d0fe7,CO015,MarketMavens,Energy,Carousel,1,0,0,0,0
2916,C27fc,O27fc867,CO016,SecureFutures,Insurance,Video,0,0,0,0,0
2917,C63d0,O63d08cb,CO017,ShopSphere,Technology,Banner,1,0,0,0,0
2918,C1ecf,P1ecf21a,CO018,DriveDynamics,Entertainment,Carousel,1,1,1,96.25741986,102.694896
2919,Ccbcc,Ocbcc0a8,CO019,CulinaryCreators,Real Estate,Banner,0,0,0,0,0
2920,C1e7f,P1e7f36b,CO020,FlavorFrontiers,Retail,Carousel,1,1,1,51.57102869,176.3230955
2921,Cf4f9,Pf4f9a03,CO021,FiscalFrontiers,Pharmaceutical,Video,1,1,1,66.23024405,135.3026553
2922,Cc6e5,Oc6e5f51,CO022,MedMakers,Pharmaceutical,Banner,1,1,1,0,79.19340245
2923,Cd2fe,Od2fedd2,CO023,PharmaPioneers,Legal,Carousel,1,0,0,0,0
2924,C5867,P58676bb,CO024,CoverageCornerstone,Insurance,Video,0,0,0,41.20132733,0
2925,Cb75f,Ob75f5aa,CO000,InsureCo,Retail,Carousel,1,0,0,0,0
2926,Ce75c,Oe75caf3,CO001,CharityWorks,Consumer Goods,Carousel,1,1,0,0,0
2927,C0da9,O0da9253,CO002,TasteBuds,Technology,Video,1,1,0,0,0
2928,C762f,P762fdf3,CO003,HealthPioneers,Legal,Banner,1,1,0,46.39604033,0
2929,C9dfa,O9dfa153,CO004,JusticePartners,Food & Beverage,Carousel,0,0,0,0,0
2930,Cdd46,Odd46584,CO005,AutoInnovators,Manufacturing,Banner,0,0,0,0,0
2931,Cd94a,Pd94afb1,CO006,EverydayEssentials,Pharmaceutical,Banner,1,0,0,22.74861471,0
2932,Cfbca,Ofbca093,CO007,TechTrendsetters,Finance,Video,1,1,1,0,68.15661668
2933,C92ee,O92ee57f,CO008,RetailRevolution,Non-Profit,Video,1,0,0,0,0
2934,C6daa,O6daa76e,CO009,LawLeaders,Manufacturing,Banner,1,0,0,0,0
2935,C6bb0,P6bb0861,CO010,GoodsGalaxy,Finance,Carousel,0,0,0,48.65201649,0
2936,Ce914,Oe914e6f,CO011,LegalEagles,Finance,Video,0,0,0,0,0
2937,Cea2c,Oea2c485,CO012,DigitalFrontiers,Finance,Video,0,0,0,0,0
2938,Cd9f1,Od9f1f85,CO013,HopeNetwork,Retail,Video,0,0,0,0,0
2939,C657b,O657b4a6,CO014,PowerPioneers,Real Estate,Video,0,0,0,0,0
2940,C87d3,P87d3e53,CO015,MarketMavens,Energy,Carousel,1,1,0,13.00556979,0
2941,C7cc2,O7cc2f6c,CO016,SecureFutures,Insurance,Video,1,0,0,0,0
2942,C9dcc,P9dcc057,CO017,ShopSphere,Technology,Banner,0,0,0,44.89140159,0
2943,Ce6a6,Oe6a6c9f,CO018,DriveDynamics,Entertainment,Video,1,1,1,0,95.3655185
2944,C7b6d,O7b6d104,CO019,CulinaryCreators,Real Estate,Banner,1,0,0,0,0
2945,C0773,P0773fba,CO020,FlavorFrontiers,Retail,Banner,0,0,0,46.37212792,0
2946,C8c0d,O8c0dc1b,CO021,FiscalFrontiers,Pharmaceutical,Video,1,1,1,0,93.50057759
2947,C1be5,P1be5639,CO022,MedMakers,Pharmaceutical,Video,0,0,0,41.2497763,0
2948,C845a,O845a5b8,CO023,PharmaPioneers,Legal,Carousel,1,1,0,0,0
2949,C544a,O544ab19,CO024,CoverageCornerstone,Insurance,Banner,1,1,1,0,77.09084013
2950,Cb11b,Ob11bc21,CO000,InsureCo,Retail,Banner,0,0,0,0,0
2951,Cef10,Oef10806,CO001,CharityWorks,Consumer Goods,Banner,1,1,0,0,0
2952,Cd326,Od326718,CO002,TasteBuds,Technology,Banner,0,0,0,0,0
2953,C8621,P8621ecd,CO003,HealthPioneers,Legal,Banner,1,1,1,66.50946701,138.0324608
2954,Ca907,Oa907174,CO004,JusticePartners,Food & Beverage,Video,1,0,0,0,0
2955,C68aa,O68aaeff,CO005,AutoInnovators,Manufacturing,Banner,0,0,0,0,0
2956,Cc7bc,Pc7bc623,CO006,EverydayEssentials,Pharmaceutical,Banner,0,0,0,39.84443669,0
2957,C9904,O99041a0,CO007,TechTrendsetters,Finance,Video,0,0,0,0,0
2958,C5c6b,O5c6b261,CO008,RetailRevolution,Non-Profit,Video,1,0,0,0,0
2959,Cf5a3,Of5a3b7b,CO009,LawLeaders,Manufacturing,Carousel,0,0,0,0,0
2960,Cd777,Pd777e5e,CO010,GoodsGalaxy,Finance,Banner,0,0,0,24.77068438,0
2961,C16bb,O16bbd15,CO011,LegalEagles,Finance,Video,0,0,0,0,0
2962,C333e,O333e8cb,CO012,DigitalFrontiers,Finance,Carousel,0,0,0,0,0
2963,C6309,O63092c3,CO013,HopeNetwork,Retail,Carousel,1,1,0,0,0
2964,C7830,O783028d,CO014,PowerPioneers,Real Estate,Banner,1,0,0,0,0
2965,C0199,O0199539,CO015,MarketMavens,Energy,Video,1,0,0,0,0
2966,C61c4,O61c485a,CO016,SecureFutures,Insurance,Banner,0,0,0,0,0
2967,Cd80d,Pd80d38f,CO017,ShopSphere,Technology,Banner,1,0,0,10.92251187,0
2968,Ce164,Oe164c1a,CO018,DriveDynamics,Entertainment,Carousel,1,1,1,0,98.61083979
2969,Caf54,Oaf54238,CO019,CulinaryCreators,Real Estate,Video,0,0,0,0,0
2970,Cfdec,Ofdec54a,CO020,FlavorFrontiers,Retail,Carousel,0,0,0,0,0
2971,C1ff9,P1ff9ee0,CO021,FiscalFrontiers,Pharmaceutical,Banner,0,0,0,14.00629475,0
2972,C3398,O3398329,CO022,MedMakers,Pharmaceutical,Banner,1,0,0,0,0
2973,C5327,O5327990,CO023,PharmaPioneers,Legal,Banner,0,0,0,0,0
2974,C04b9,O04b9b18,CO024,CoverageCornerstone,Insurance,Banner,0,0,0,0,0
2975,C3bab,O3babf31,CO000,InsureCo,Retail,Carousel,1,1,0,0,0
2976,C2b46,O2b46fe4,CO001,CharityWorks,Consumer Goods,Carousel,0,0,0,0,0
2977,C3fc3,O3fc3419,CO002,TasteBuds,Technology,Video,1,1,1,0,96.13513512
2978,C6b88,O6b88c94,CO003,HealthPioneers,Legal,Carousel,0,0,0,0,0
2979,C10a3,P10a3622,CO004,JusticePartners,Food & Beverage,Video,0,0,0,13.07662247,0
2980,Cdb38,Odb3895d,CO005,AutoInnovators,Manufacturing,Video,1,0,0,0,0
2981,C7e83,O7e83af4,CO006,EverydayEssentials,Pharmaceutical,Banner,0,0,0,0,0
2982,C0077,O0077a3a,CO007,TechTrendsetters,Finance,Carousel,1,0,0,0,0
2983,Cd853,Od853671,CO008,RetailRevolution,Non-Profit,Video,0,0,0,0,0
2984,C6d35,P6d35f44,CO009,LawLeaders,Manufacturing,Carousel,0,0,0,10.14675684,0
2985,C8a79,O8a7950d,CO010,GoodsGalaxy,Finance,Carousel,0,0,0,0,0
2986,C6f43,P6f43de6,CO011,LegalEagles,Finance,Video,0,0,0,45.19856499,0
2987,Cb286,Pb2866f2,CO012,DigitalFrontiers,Finance,Banner,1,0,0,33.02930167,0
2988,Cf5f4,Pf5f44db,CO013,HopeNetwork,Retail,Video,1,1,1,75.55212014,171.9209386
2989,Caa24,Paa24285,CO014,PowerPioneers,Real Estate,Video,1,1,0,44.84580516,0
2990,C2192,P219277d,CO015,MarketMavens,Energy,Video,1,0,0,35.48441923,0
2991,C2a0c,O2a0c970,CO016,SecureFutures,Insurance,Banner,1,1,1,0,60.31703523
2992,Ce106,Oe106144,CO017,ShopSphere,Technology,Carousel,1,1,0,0,0
2993,C2a1b,O2a1bd60,CO018,DriveDynamics,Entertainment,Carousel,1,1,1,0,84.89084389
2994,C26c2,P26c2b11,CO019,CulinaryCreators,Real Estate,Carousel,0,0,0,11.57678705,0
2995,C7199,O71995dc,CO020,FlavorFrontiers,Retail,Carousel,0,0,0,0,0
2996,C9202,O92025c5,CO021,FiscalFrontiers,Pharmaceutical,Video,1,0,0,0,0
2997,Cb51e,Ob51e8d4,CO022,MedMakers,Pharmaceutical,Video,1,0,0,0,0
2998,C5cb8,O5cb8e77,CO023,PharmaPioneers,Legal,Banner,1,1,1,0,65.45427891
2999,C77b6,P77b628e,CO024,CoverageCornerstone,Insurance,Video,1,1,0,17.16562564,0
3000,Cdb03,Odb03262,CO000,InsureCo,Retail,Video,0,0,0,0,0
3001,C9e92,O9e92a6b,CO001,CharityWorks,Consumer Goods,Carousel,1,1,1,0,67.70533063
3002,Cfcfa,Ofcfafaf,CO002,TasteBuds,Technology,Carousel,1,0,0,0,0
3003,C89ee,P89eeec3,CO003,HealthPioneers,Legal,Carousel,0,0,0,41.10590713,0
3004,C742f,P742fca7,CO004,JusticePartners,Food & Beverage,Carousel,1,0,0,16.08971441,0
3005,C46aa,O46aaac4,CO005,AutoInnovators,Manufacturing,Video,1,0,0,0,0
3006,C0687,P0687399,CO006,EverydayEssentials,Pharmaceutical,Video,0,0,0,27.19490287,0
3007,Cd951,Pd9515e4,CO007,TechTrendsetters,Finance,Banner,1,0,0,26.52838116,0
3008,Cfa74,Ofa7473e,CO008,RetailRevolution,Non-Profit,Carousel,1,0,0,0,0
3009,C71a8,O71a8309,CO009,LawLeaders,Manufacturing,Banner,0,0,0,0,0
3010,C8670,O867052d,CO010,GoodsGalaxy,Finance,Video,1,1,1,0,70.87748604
3011,Cec68,Oec68640,CO011,LegalEagles,Finance,Video,0,0,0,0,0
3012,C15fc,P15fc7f6,CO012,DigitalFrontiers,Finance,Video,0,0,0,29.27773534,0
3013,C4c2a,O4c2a7f8,CO013,HopeNetwork,Retail,Video,1,0,0,0,0
3014,C03e1,P03e1d62,CO014,PowerPioneers,Real Estate,Banner,0,0,0,26.34318123,0
3015,C5ff8,O5ff8159,CO015,MarketMavens,Energy,Banner,1,1,1,0,81.31798753
3016,Ca258,Oa258b30,CO016,SecureFutures,Insurance,Video,0,0,0,0,0
3017,C3d22,O3d22b04,CO017,ShopSphere,Technology,Carousel,0,0,0,0,0
3018,C76dc,P76dc766,CO018,DriveDynamics,Entertainment,Carousel,1,0,0,18.07002563,0
3019,C99ef,O99ef767,CO019,CulinaryCreators,Real Estate,Video,1,1,0,0,0
3020,Cb761,Pb761017,CO020,FlavorFrontiers,Retail,Carousel,0,0,0,28.11496405,0
3021,Cf010,Pf0101f4,CO021,FiscalFrontiers,Pharmaceutical,Banner,1,1,0,24.2612927,0
3022,C2066,O2066489,CO022,MedMakers,Pharmaceutical,Banner,1,0,0,0,0
3023,C1e97,P1e97f88,CO023,PharmaPioneers,Legal,Video,0,0,0,28.1855323,0
3024,Cb6c2,Ob6c2512,CO024,CoverageCornerstone,Insurance,Banner,1,0,0,0,0
3025,C03cc,O03cc62b,CO000,InsureCo,Retail,Banner,0,0,0,0,0
3026,C663d,P663d07b,CO001,CharityWorks,Consumer Goods,Video,0,0,0,46.91719478,0
3027,C0181,O0181107,CO002,TasteBuds,Technology,Banner,1,1,0,0,0
3028,C083d,O083d1ec,CO003,HealthPioneers,Legal,Banner,1,1,0,0,0
3029,C4d11,O4d11515,CO004,JusticePartners,Food & Beverage,Banner,0,0,0,0,0
3030,C9da8,P9da8de6,CO005,AutoInnovators,Manufacturing,Video,0,0,0,32.28449104,0
3031,C507e,O507e566,CO006,EverydayEssentials,Pharmaceutical,Banner,1,1,0,0,0
3032,C12df,O12dfdef,CO007,TechTrendsetters,Finance,Video,1,0,0,0,0
3033,C0cda,O0cdad88,CO008,RetailRevolution,Non-Profit,Banner,1,0,0,0,0
3034,Cffb1,Offb1947,CO009,LawLeaders,Manufacturing,Video,1,0,0,0,0
3035,C0f36,O0f36f51,CO010,GoodsGalaxy,Finance,Carousel,0,0,0,0,0
3036,C65b4,O65b4af5,CO011,LegalEagles,Finance,Banner,1,0,0,0,0
3037,Ccf1e,Ocf1e92b,CO012,DigitalFrontiers,Finance,Carousel,0,0,0,0,0
3038,Ccd6e,Ocd6ead4,CO013,HopeNetwork,Retail,Carousel,0,0,0,0,0
3039,Ce323,Oe3238c5,CO014,PowerPioneers,Real Estate,Carousel,1,1,0,0,0
3040,C699e,P699ecae,CO015,MarketMavens,Energy,Carousel,0,0,0,44.20323249,0
3041,C1b56,P1b5638d,CO016,SecureFutures,Insurance,Banner,1,0,0,40.12620141,0
3042,Cd7ae,Od7ae26f,CO017,ShopSphere,Technology,Video,0,0,0,0,0
3043,C163c,P163c309,CO018,DriveDynamics,Entertainment,Video,0,0,0,35.72349238,0
3044,Cf5c6,Pf5c6665,CO019,CulinaryCreators,Real Estate,Banner,0,0,0,25.35839422,0
3045,C13c9,P13c96c2,CO020,FlavorFrontiers,Retail,Carousel,1,1,0,28.45126781,0
3046,C46e1,P46e1cfb,CO021,FiscalFrontiers,Pharmaceutical,Carousel,1,0,0,24.20951235,0
3047,Cffbf,Offbf70c,CO022,MedMakers,Pharmaceutical,Carousel,0,0,0,0,0
3048,C7ff8,O7ff8cd1,CO023,PharmaPioneers,Legal,Carousel,1,1,0,0,0
3049,C97e2,O97e260c,CO024,CoverageCornerstone,Insurance,Carousel,1,1,0,0,0
3050,C2a65,P2a65af5,CO000,InsureCo,Retail,Banner,0,0,0,21.33652594,0
3051,Cbbb7,Obbb7e9f,CO001,CharityWorks,Consumer Goods,Banner,1,0,0,0,0
3052,Cb7a5,Ob7a5657,CO002,TasteBuds,Technology,Carousel,1,0,0,0,0
3053,C80fb,P80fbbe7,CO003,HealthPioneers,Legal,Carousel,0,0,0,39.11429633,0
3054,Cb9b0,Ob9b0bbb,CO004,JusticePartners,Food & Beverage,Video,1,0,0,0,0
3055,C0332,O03320e7,CO005,AutoInnovators,Manufacturing,Video,0,0,0,0,0
3056,C1d6a,P1d6a06d,CO006,EverydayEssentials,Pharmaceutical,Video,0,0,0,13.09459129,0
3057,C3efa,P3efa87b,CO007,TechTrendsetters,Finance,Video,0,0,0,41.50388797,0
3058,Cc2e8,Pc2e8621,CO008,RetailRevolution,Non-Profit,Banner,0,0,0,14.75635163,0
3059,C515b,O515b07b,CO009,LawLeaders,Manufacturing,Banner,1,1,1,0,71.40978592
3060,C571d,O571df03,CO010,GoodsGalaxy,Finance,Video,0,0,0,0,0
3061,C20eb,P20ebf60,CO011,LegalEagles,Finance,Video,1,0,0,12.45251454,0
3062,C5d88,O5d88cb5,CO012,DigitalFrontiers,Finance,Banner,1,0,0,0,0
3063,C8d31,O8d313b9,CO013,HopeNetwork,Retail,Carousel,0,0,0,0,0
3064,Ced51,Oed514c4,CO014,PowerPioneers,Real Estate,Carousel,1,1,1,0,60.93584623
3065,C7397,P7397156,CO015,MarketMavens,Energy,Video,0,0,0,41.55629908,0
3066,C6a84,P6a848c3,CO016,SecureFutures,Insurance,Video,1,1,0,12.74777491,0
3067,C4094,O409421f,CO017,ShopSphere,Technology,Video,1,0,0,0,0
3068,C2ff2,O2ff2592,CO018,DriveDynamics,Entertainment,Banner,0,0,0,0,0
3069,C9ee5,O9ee5ad1,CO019,CulinaryCreators,Real Estate,Carousel,1,1,0,0,0
3070,C600b,O600be0e,CO020,FlavorFrontiers,Retail,Banner,1,0,0,0,0
3071,Cfbd5,Pfbd5a5c,CO021,FiscalFrontiers,Pharmaceutical,Video,1,0,0,34.40016697,0
3072,Cb8fe,Pb8fe1bd,CO022,MedMakers,Pharmaceutical,Video,0,0,0,40.97894041,0
3073,C8706,O87061b7,CO023,PharmaPioneers,Legal,Banner,0,0,0,0,0
3074,Ca7c8,Oa7c80d7,CO024,CoverageCornerstone,Insurance,Banner,1,0,0,0,0
3075,C3ba9,P3ba9012,CO000,InsureCo,Retail,Video,0,0,0,48.01814279,0
3076,Cdbff,Odbffc5b,CO001,CharityWorks,Consumer Goods,Banner,1,1,0,0,0
3077,C5374,O537492f,CO002,TasteBuds,Technology,Banner,1,0,0,0,0
3078,Cf347,Pf347269,CO003,HealthPioneers,Legal,Banner,1,1,0,16.3245864,0
3079,C5e93,P5e93abd,CO004,JusticePartners,Food & Beverage,Carousel,1,0,0,29.0498684,0
3080,C46cf,P46cf309,CO005,AutoInnovators,Manufacturing,Banner,0,0,0,24.7312723,0
3081,Cbca7,Obca75bb,CO006,EverydayEssentials,Pharmaceutical,Carousel,0,0,0,0,0
3082,C24d5,P24d5922,CO007,TechTrendsetters,Finance,Carousel,0,0,0,28.64360373,0
3083,C5cb5,O5cb5b38,CO008,RetailRevolution,Non-Profit,Video,1,0,0,0,0
3084,C3a35,P3a35897,CO009,LawLeaders,Manufacturing,Carousel,1,1,0,40.54368053,0
3085,C127c,O127ced7,CO010,GoodsGalaxy,Finance,Carousel,1,1,0,0,0
3086,Ce40b,Oe40b81b,CO011,LegalEagles,Finance,Video,0,0,0,0,0
3087,Cfcb6,Ofcb6728,CO012,DigitalFrontiers,Finance,Carousel,1,0,0,0,0
3088,C0b05,O0b05ec9,CO013,HopeNetwork,Retail,Carousel,1,1,1,0,70.25631501
3089,C1440,P1440223,CO014,PowerPioneers,Real Estate,Carousel,1,1,0,26.23832439,0
3090,C5a6d,P5a6deb1,CO015,MarketMavens,Energy,Banner,0,0,0,48.86385091,0
3091,C78b1,P78b161d,CO016,SecureFutures,Insurance,Carousel,0,0,0,22.7498931,0
3092,Caac8,Oaac8512,CO017,ShopSphere,Technology,Video,1,1,1,0,84.17346102
3093,C08e7,O08e7e0b,CO018,DriveDynamics,Entertainment,Video,0,0,0,0,0
3094,Cdd4f,Pdd4f0f9,CO019,CulinaryCreators,Real Estate,Carousel,1,1,0,46.31875994,0
3095,Cb8e0,Ob8e01e8,CO020,FlavorFrontiers,Retail,Video,0,0,0,0,0
3096,C9f74,O9f74357,CO021,FiscalFrontiers,Pharmaceutical,Video,0,0,0,0,0
3097,C8ff1,O8ff1975,CO022,MedMakers,Pharmaceutical,Video,1,1,1,0,59.35638313
3098,C0c1d,P0c1d40e,CO023,PharmaPioneers,Legal,Video,1,1,1,65.54589588,129.7556897
3099,C41d7,O41d7611,CO024,CoverageCornerstone,Insurance,Video,0,0,0,0,0
3100,C775c,O775c994,CO000,InsureCo,Retail,Banner,1,1,1,0,59.80249996
3101,Cb4c2,Ob4c2860,CO001,CharityWorks,Consumer Goods,Carousel,0,0,0,0,0
3102,Cc7d4,Oc7d4045,CO002,TasteBuds,Technology,Carousel,0,0,0,0,0
3103,C845e,P845e6d9,CO003,HealthPioneers,Legal,Video,0,0,0,13.79137321,0
3104,C73d9,O73d9ab8,CO004,JusticePartners,Food & Beverage,Video,0,0,0,0,0
3105,C8f49,O8f49a4e,CO005,AutoInnovators,Manufacturing,Banner,1,1,1,0,80.53165242
3106,Cc041,Pc041529,CO006,EverydayEssentials,Pharmaceutical,Video,1,1,1,57.66790114,141.3531377
3107,C8f41,O8f41f8b,CO007,TechTrendsetters,Finance,Banner,1,1,1,0,84.06199331
3108,C720f,O720faea,CO008,RetailRevolution,Non-Profit,Carousel,1,1,0,0,0
3109,C7638,P7638911,CO009,LawLeaders,Manufacturing,Banner,0,0,0,45.77028282,0
3110,C97de,P97de50a,CO010,GoodsGalaxy,Finance,Carousel,0,0,0,30.9897475,0
3111,C43b2,O43b2796,CO011,LegalEagles,Finance,Banner,1,0,0,0,0
3112,C15ab,O15abaec,CO012,DigitalFrontiers,Finance,Video,1,0,0,0,0
3113,Ccd99,Pcd994be,CO013,HopeNetwork,Retail,Banner,0,0,0,17.79920471,0
3114,C82fd,P82fddc2,CO014,PowerPioneers,Real Estate,Video,0,0,0,14.59486759,0
3115,Ca215,Oa215168,CO015,MarketMavens,Energy,Carousel,0,0,0,0,0
3116,C20ab,O20ab087,CO016,SecureFutures,Insurance,Banner,1,0,0,0,0
3117,C6111,O61114e5,CO017,ShopSphere,Technology,Banner,1,0,0,0,0
3118,C2c0e,P2c0e678,CO018,DriveDynamics,Entertainment,Video,1,0,0,39.1777877,0
3119,C9554,O955429d,CO019,CulinaryCreators,Real Estate,Video,0,0,0,0,0
3120,C8522,O8522ded,CO020,FlavorFrontiers,Retail,Video,1,1,0,0,0
3121,C2a1d,O2a1d401,CO021,FiscalFrontiers,Pharmaceutical,Video,1,1,1,0,86.32370195
3122,C3482,P34825e4,CO022,MedMakers,Pharmaceutical,Carousel,1,0,0,32.55876067,0
3123,Ca8de,Oa8dec3e,CO023,PharmaPioneers,Legal,Carousel,0,0,0,0,0
3124,C8cc9,O8cc9807,CO024,CoverageCornerstone,Insurance,Carousel,1,0,0,0,0
3125,C3d1f,P3d1f411,CO000,InsureCo,Retail,Carousel,0,0,0,14.13654687,0
3126,Cd16a,Od16a67a,CO001,CharityWorks,Consumer Goods,Banner,0,0,0,0,0
3127,C1e02,P1e02daa,CO002,TasteBuds,Technology,Carousel,0,0,0,35.06992897,0
3128,Cf393,Of393ac0,CO003,HealthPioneers,Legal,Video,0,0,0,0,0
3129,C6ef8,O6ef89c7,CO004,JusticePartners,Food & Beverage,Carousel,1,1,0,0,0
3130,C2c3f,P2c3f5de,CO005,AutoInnovators,Manufacturing,Banner,1,1,1,86.65190145,102.7166382
3131,C8332,P8332918,CO006,EverydayEssentials,Pharmaceutical,Video,1,1,0,13.28575581,0
3132,C8477,O8477d4b,CO007,TechTrendsetters,Finance,Carousel,0,0,0,0,0
3133,C8dd4,O8dd47c9,CO008,RetailRevolution,Non-Profit,Carousel,0,0,0,0,0
3134,C37b4,O37b4242,CO009,LawLeaders,Manufacturing,Banner,1,1,1,0,91.40563759
3135,Cee7a,Oee7a319,CO010,GoodsGalaxy,Finance,Video,0,0,0,0,0
3136,C96e1,P96e1939,CO011,LegalEagles,Finance,Video,0,0,0,48.53850129,0
3137,C1aed,O1aed009,CO012,DigitalFrontiers,Finance,Carousel,1,0,0,0,0
3138,C2e91,O2e910a0,CO013,HopeNetwork,Retail,Banner,0,0,0,0,0
3139,Cfc50,Ofc501bb,CO014,PowerPioneers,Real Estate,Video,0,0,0,0,0
3140,Cb96e,Ob96e2d2,CO015,MarketMavens,Energy,Banner,1,0,0,0,0
3141,C9e68,P9e686d7,CO016,SecureFutures,Insurance,Video,0,0,0,31.86373418,0
3142,Cdb9b,Odb9bc91,CO017,ShopSphere,Technology,Video,0,0,0,0,0
3143,Ceca0,Oeca0f96,CO018,DriveDynamics,Entertainment,Carousel,1,1,1,0,87.24731698
3144,C0579,O05799ac,CO019,CulinaryCreators,Real Estate,Banner,1,0,0,0,0
3145,C343d,O343d637,CO020,FlavorFrontiers,Retail,Carousel,1,1,0,0,0
3146,C4f11,O4f11a62,CO021,FiscalFrontiers,Pharmaceutical,Video,1,0,0,0,0
3147,C5b76,O5b767df,CO022,MedMakers,Pharmaceutical,Banner,0,0,0,0,0
3148,Ce22e,Oe22e0cd,CO023,PharmaPioneers,Legal,Banner,0,0,0,0,0
3149,Cfb05,Ofb057c3,CO024,CoverageCornerstone,Insurance,Banner,0,0,0,0,0
3150,Ca8c2,Oa8c2c09,CO000,InsureCo,Retail,Banner,0,0,0,0,0
3151,C3482,P34828bd,CO001,CharityWorks,Consumer Goods,Video,1,0,0,18.38339589,0
3152,Ca1b8,Oa1b8a24,CO002,TasteBuds,Technology,Carousel,1,1,1,0,81.26815474
3153,C5eb4,O5eb4d09,CO003,HealthPioneers,Legal,Video,0,0,0,0,0
3154,C6450,P6450a58,CO004,JusticePartners,Food & Beverage,Video,1,1,0,26.75540124,0
3155,C02ba,O02ba667,CO005,AutoInnovators,Manufacturing,Video,1,1,0,0,0
3156,C175f,O175fc39,CO006,EverydayEssentials,Pharmaceutical,Banner,0,0,0,0,0
3157,C4ae9,P4ae97f1,CO007,TechTrendsetters,Finance,Banner,1,1,0,34.09572176,0
3158,C370c,O370c898,CO008,RetailRevolution,Non-Profit,Video,1,0,0,0,0
3159,Cced4,Oced472f,CO009,LawLeaders,Manufacturing,Carousel,0,0,0,0,0
